the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,Shelter_ID,Corner,On_Street,Cross_Stre,Longitude,Latitude,NTAName,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.90909158060717 40.745102733658975),4,Queens,402,26,37,12,6,QN04549,NW,ROOSEVELT AV,56 ST,-73.909093,40.745111,Woodside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.72495463870851 40.76448372400077),4,Queens,411,19,26,11,3,QN04550,NE,HORACE HARDING EXPWY,NASSAU BLVD,-73.724956,40.764492,Douglaston-Little Neck,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.82069760841364 40.755764728504694),4,Queens,407,20,40,16,6,QN04554,SW,BOWNE ST,BEECH AV,-73.820699,40.755773,Flushing-Willets Point,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.81860860884599 40.754085729249475),4,Queens,407,20,25,16,6,QN04555,NE,BOWNE ST,45 AV,-73.81861,40.754094,East Flushing,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.82392160646727 40.75955072789927),4,Queens,407,20,40,16,6,QN04556,SW,BOWNE ST,41 AV,-73.823923,40.759559,Flushing-Willets Point,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.80796261135012 40.763576726380904),4,Queens,407,20,40,16,6,QN04557,SE,NORTHERN BLVD,157 ST,-73.807964,40.763585,Murray Hill-Broadway Flushing,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92475057569953 40.739837735254945),4,Queens,402,26,37,12,7,QN04559,SE,48 AV,40 ST,-73.924752,40.739846,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93392557292388 40.740898736008866),4,Queens,402,26,37,12,7,QN04560,SE,48 AV,VAN DAM ST,-73.933927,40.740907,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.92853157431738 40.74027573538182),4,Queens,402,26,37,12,7,QN04561,SE,48 AV,37 ST,-73.928533,40.740284,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94568956856088 40.75046273370083),4,Queens,402,26,36,59,7,QN04563,SE,21 ST,43 AV,-73.945691,40.750471,Long Island City-Hunters Point,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9523025668637 40.748826734440165),4,Queens,402,26,37,59,7,QN04564,SW,VERNON BLVD,44 DR & 45 ST,-73.952304,40.748835,Long Island City-Hunters Point,AE,,1
POINT (-73.8068946224355 40.58788976115468),4,Queens,414,32,23,10,5,QN04566,SE,ROCKAWAY BEACH BLVD,BEACH 81 ST,-73.806896,40.587898,Rockaway Beach-Arverne-Edgemere,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.84784861080628 40.57611876479319),4,Queens,414,32,23,10,5,QN04567,NE,ROCKAWAY BEACH BLVD,BEACH 129 ST,-73.84785,40.576127,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.86499760530336 40.56883276731087),4,Queens,414,32,23,10,5,QN04568,SE,ROCKAWAY BEACH BLVD,BEACH 149 ST,-73.864999,40.568841,Jacob Riis Park-Fort Tilden-Breezy Point Tip,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.78142263065614 40.595175758581824),4,Queens,414,31,23,10,5,QN04569,SE,BEACH CHANNEL DR,BEACH 51 ST,-73.781424,40.595184,Rockaway Beach-Arverne-Edgemere,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
POINT (-73.92952157454609 40.744157734369495),4,Queens,402,26,37,12,7,QN04572,SW,QUEENS BLVD,35 ST,-73.929523,40.744166,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92303957604125 40.74341073461524),4,Queens,402,26,37,12,7,QN04573,SE,QUEENS BLVD,41 ST,-73.923041,40.743419,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91648457871835 40.74264873504833),4,Queens,402,26,37,12,7,QN04574,SE,QUEENS BLVD,48 ST,-73.916486,40.742657,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.81924361350316 40.67645874407135),4,Queens,410,28,31,10,5,QN04575,NE,LEFFERTS BLVD,ROCKAWAY BLVD,-73.819245,40.676467,South Ozone Park,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.88701258600167 40.76531972948379),4,Queens,403,22,35,13,14,QN04576,NE,82 ST,ASTORIA BLVD,-73.887014,40.765328,East Elmhurst,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.85973259721939 40.73794273391546),4,Queens,404,21,35,13,14,QN04578,NE,99 ST,58 AV,-73.859734,40.737951,Corona,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.91899557783852 40.73077273735335),4,Queens,402,30,37,12,7,QN04579,SE,48 ST,54 AV,-73.918997,40.730781,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90215558246675 40.74097173477075),4,Queens,402,26,30,12,6,QN04580,SE,QUEENS BLVD,61 ST,-73.902157,40.74098,Woodside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.82909060683063 40.72828273464372),4,Queens,408,24,27,14,6,QN04581,SE,JEWEL AV,136 ST,-73.829092,40.728291,Kew Gardens Hills,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.80067761589606 40.73791773178542),4,Queens,408,24,25,16,6,QN04582,SE,HORACE HARDING EXPWY,168 ST,-73.800679,40.737926,Fresh Meadows-Utopia,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.71918864083277 40.74713072696234),4,Queens,413,23,26,11,3,QN04583,NW,LITTLE NECK PKWY,74 AV,-73.71919,40.747139,Bellerose,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.79157661888198 40.7250097339083),4,Queens,408,24,25,16,5,QN04584,SW,UTOPIA PKWY,UNION TURNPIKE,-73.791578,40.725018,Pomonok-Electchester-Hillcrest,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.81176461280234 40.719033735313666),4,Queens,408,24,25,14,6,QN04585,SE,UNION TURNPIKE,150 ST,-73.811766,40.719042,Kew Gardens Hills,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.74671963329882 40.73561473011768),4,Queens,411,23,24,11,6,QN04586,SW,UNION TURNPIKE,SPRINGFIELD BLVD,-73.746721,40.735623,Oakland Gardens-Hollis Hills,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.7920046208298 40.70639473772272),4,Queens,412,27,29,14,5,QN04587,SW,JAMAICA AV,168 ST,-73.792006,40.706403,Jamaica,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90594258382292 40.7124077397301),4,Queens,405,30,37,12,7,QN04589,SW,FOREST AV,HARMAN ST,-73.905944,40.712416,Ridgewood,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.7860966204488 40.74068073088232),4,Queens,408,23,25,16,6,QN0459,SE,HORACE HARDING EXPWY,188 ST,-73.786098,40.740689,Fresh Meadows-Utopia,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94158556939661 40.75503073309305),4,Queens,401,26,36,59,7,QN04590,SW,21 ST,40 AV,-73.941587,40.755039,Queensbridge-Ravenswood-Dutch Kills,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.88356658883949 40.74759273276208),4,Queens,404,21,39,13,6,QN04591,SE,ROOSEVELT AV,82 ST,-73.883568,40.747601,Elmhurst,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.85825959727339 40.72889873511929),4,Queens,406,29,28,15,6,QN04594,NW,QUEENS BLVD,65 AV,-73.858261,40.728907,Rego Park,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94238656972794 40.75419773300452),4,Queens,401,26,36,59,7,QN04597,NW,21 ST,41 AV,-73.942388,40.754206,Queensbridge-Ravenswood-Dutch Kills,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.77565662742086 40.67363474326727),4,Queens,412,28,32,10,5,QN04598,NE,GUY BREWER BLVD,134 AV,-73.775658,40.673643,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.77442062712392 40.68043474228722),4,Queens,412,27,32,10,5,QN04599,SE,BEDELL ST,BAISLEY BLVD,-73.774422,40.680443,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.76806862968597 40.676470742383366),4,Queens,412,27,32,10,5,QN04600,SE,BEDELL ST,133 AV,-73.76807,40.676479,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.76591863031143 40.67488174222146),4,Queens,412,28,32,10,5,QN04601,NW,BEDELL ST,134 AV,-73.76592,40.67489,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.77325762809392 40.67945474215099),4,Queens,412,28,32,10,5,QN04602,SW,BEDELL ST,127 AV,-73.773259,40.679463,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.77088962886356 40.67798774230519),4,Queens,412,28,32,10,5,QN04603,SE,BEDELL ST,130 AV,-73.770891,40.677996,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.77086362839081 40.67821274249214),4,Queens,412,27,32,10,5,QN04604,SW,BEDELL ST,130 AV,-73.770865,40.678221,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.77814262712488 40.676897742539595),4,Queens,412,28,32,10,5,QN04605,NE,GUY BREWER BLVD,130 AV,-73.778144,40.676906,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.83925560643958 40.68609574266182),4,Queens,409,28,38,15,5,QN04607,SW,101 AV,104 ST,-73.839257,40.686104,Ozone Park (North),X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87427959265479 40.73507973457305),4,Queens,404,25,30,12,6,QN04609,NW,56 AV,QUEENS BLVD,-73.874281,40.735088,Elmhurst,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.92700757542916 40.7387667354752),4,Queens,402,26,37,12,7,QN04611,NE,GREENPOINT AV,39 ST,-73.927009,40.738775,Sunnyside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.75014463147825 40.739935729146055),4,Queens,411,23,24,11,6,QN04612,NE,SPRINGFIELD BLVD,76 AV,-73.750146,40.739944,Alley Pond Park,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.76572462940578 40.69217873957528),4,Queens,412,27,29,14,5,QN04613,NW,LINDEN BLVD,NEWBURG ST,-73.765726,40.692187,St. Albans,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.86081759591025 40.739999732951084),4,Queens,404,21,39,13,14,QN04614,NW,99 ST,55 AV,-73.860819,40.740008,Corona,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.85425560122724 40.70060474065162),4,Queens,482,30,38,15,5,QN04616,SE,WOODHAVEN BLVD,FOREST PARK DR,-73.854257,40.700613,Woodhaven,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.7173426424962 40.74374172739319),4,Queens,413,23,26,11,3,QN04617,SE,LITTLE NECK PKWY,UNION TURNPIKE,-73.717344,40.74375,Glen Oaks-Floral Park-New Hyde Park,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.84167160037352 40.76907272667623),4,Queens,407,19,27,11,14,QN04620,SW,COLLEGE PT BLVD,31 AV,-73.841673,40.769081,College Point,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.87473159191458 40.735148734247595),4,Queens,404,25,30,12,6,QN04621,NW,QUEENS BLVD,56 AV,-73.874733,40.735157,Elmhurst,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.7725906282576 40.68556674102552),4,Queens,412,27,29,14,5,QN04622,SE,MERRICK BLVD,VICTORIA RD,-73.772592,40.685575,St. Albans,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.73501463679534 40.73355373027849),4,Queens,413,23,26,11,3,QN04623,NE,HILLSIDE AV,WINCHESTER BLVD,-73.735016,40.733562,Bellerose,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.78707561760565 40.78896472132394),4,Queens,407,19,26,11,3,QN04624,NS,CROSS ISLAND PKWY,ESTATES LANE,-73.787077,40.788973,Bay Terrace-Clearview,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.77583662354563 40.7429017298259),4,Queens,408,23,25,16,6,QN04625,SW,HORACE HARDING EXPWY,FRANCIS LEWIS BLVD,-73.775838,40.74291,Fresh Meadows-Utopia,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.77009562589129 40.731464732130284),4,Queens,408,23,24,11,6,QN04626,SW,FRANCIS LEWIS BLVD,UNION TURNPIKE,-73.770097,40.731473,Cunningham Park,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.85485660118137 40.70057974092356),4,Queens,482,30,38,15,7,QN04627,NW,WOODHAVEN BLVD,FOREST PKWY,-73.854858,40.700588,Forest Park,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.79153061970472 40.72558173396244),4,Queens,408,24,24,16,5,QN04637,SE,UTOPIA PKWY,UNION TURNPIKE,-73.791532,40.72559,Jamaica Estates-Holliswood,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.8958825858311 40.73630573526358),4,Queens,402,30,30,12,6,QN04638,SE,69 ST,GARFIELD AV,-73.895884,40.736314,Woodside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.78657662045916 40.74030373053737),4,Queens,408,23,25,16,6,QN0464,SW,188 ST,HORACE HARDING EXPWY,-73.786578,40.740312,Fresh Meadows-Utopia,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.82646060501366 40.769976725844614),4,Queens,407,20,40,16,6,QN04640,SE,UNION ST,BAYSIDE AV,-73.826462,40.769985,Flushing-Willets Point,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.79438561561867 40.7814847228478),4,Queens,407,19,26,11,3,QN04641,SW,UTOPIA PKWY,169 St,-73.794387,40.781493,Bay Terrace-Clearview,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.78806362358887 40.67349574360214),4,Queens,412,28,32,10,5,QN04642,NE,SUTPHIN BLVD,ROCKAWAY BLVD,-73.788065,40.673504,Baisley Park,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.78275361833347 40.78891172132836),4,Queens,407,19,26,11,3,QN04643,NW,CROSS ISLAND PKWY,212 ST,-73.782755,40.78892,Bay Terrace-Clearview,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.85083459937479 40.735794733943266),4,Queens,406,29,35,13,6,QN04644,NE,62 DR,108 ST,-73.850836,40.735803,Forest Hills,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.7904696205422 40.721102734019496),4,Queens,408,24,25,16,5,QN04645,SW,UTOPIA PKWY,KILDARE RD,-73.790471,40.721111,Pomonok-Electchester-Hillcrest,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.77462662824583 40.67227074343017),4,Queens,412,28,32,10,5,QN04646,NE,GUY BREWER BLVD,137 AV,-73.774628,40.672279,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.91041057845918 40.77582172828665),4,Queens,401,22,34,12,14,QN04647,SE,DITMARS BLVD,31 ST,-73.910412,40.77583,Astoria (North)-Ditmars-Steinway,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.79010562017606 40.71187073582818),4,Queens,408,24,29,11,5,QN04648,NE,HILLSIDE AV,172 ST,-73.790107,40.711879,Jamaica Estates-Holliswood,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91953457637909 40.765934730579104),4,Queens,401,22,36,59,14,QN04649,SE,30 AV,33 ST,-73.919536,40.765943,Astoria (Central),X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87297259345095 40.72798173625372),4,Queens,405,29,39,15,6,QN04651,SE,ELIOT AV,85 ST,-73.872974,40.72799,Middle Village,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.78591762290496 40.6893837409323),4,Queens,412,27,32,14,5,QN04652,SE,GUY BREWER BLVD,SAYRES AV,-73.785919,40.689392,South Jamaica,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.79622561501543 40.77317972433871),4,Queens,407,19,26,16,3,QN04654,SW,FRANCIS LEWIS BLVD,168 ST,-73.796227,40.773188,Murray Hill-Broadway Flushing,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.79368261806488 40.73930473110252),4,Queens,411,20,25,16,6,QN04655,NE,HORACE HARDING EXPWY,175 PL,-73.793684,40.739313,Auburndale,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.77869462532175 40.691861739326136),4,Queens,412,27,29,14,5,QN04656,NW,LINDEN BLVD,172 ST,-73.778696,40.69187,St. Albans,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.76813763044906 40.67626674215326),4,Queens,412,28,32,10,5,QN04657,SW,BEDELL ST,133 AV,-73.768139,40.676275,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.90714358168384 40.74156173467234),4,Queens,402,26,30,12,7,QN04659,SE,QUEENS BLVD,58 ST,-73.907145,40.74157,Woodside,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.820718609795 40.724968734924296),4,Queens,408,24,27,14,6,QN0466,NE,MAIN ST,73 AV,-73.82072,40.724977,Kew Gardens Hills,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.79578262634243 40.59277475985756),4,Queens,414,31,31,10,5,QN04660,SE,BEACH CHANNEL DR,BEACH 67 ST,-73.795784,40.592783,Rockaway Beach-Arverne-Edgemere,AE,,1
POINT (-73.87882958995117 40.75649073017207),4,Queens,403,25,34,13,14,QN04661,NE,89 ST,NORTHERN BLVD,-73.878831,40.756499,Jackson Heights,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.78769562231945 40.70754173678025),4,Queens,412,27,29,11,5,QN04662,SE,JAMAICA AV,172 ST,-73.787697,40.70755,Jamaica,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.85178660265917 40.68269774384425),4,Queens,409,32,38,15,7,QN04663,NE,101 AV,88 ST,-73.851788,40.682706,Ozone Park (North),X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.90807357997797 40.756721731726934),4,Queens,401,26,34,12,7,QN04664,SW,51 ST,31 AV,-73.908075,40.75673,Astoria (East)-Woodside (North),X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.77537363241669 40.59560975844041),4,Queens,414,31,31,10,5,QN04665,SE,BEACH CHANNEL DR,BEACH 44 ST,-73.775375,40.595618,Rockaway Beach-Arverne-Edgemere,AE,,1
POINT (-73.81430161009074 40.76256172711813),4,Queens,407,20,40,16,6,QN04666,NW,41 AV,150 ST,-73.814303,40.76257,Murray Hill-Broadway Flushing,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.7793816261354 40.67803974242945),4,Queens,412,28,32,10,5,QN04667,SE,GUY BREWER BLVD,BAISLEY BLVD,-73.779383,40.678048,Springfield Gardens (North)-Rochdale Village,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.78099862157201 40.75330972807812),4,Queens,411,19,25,16,6,QN04668,NW,47 AV,FRANCIS LEWIS BLVD,-73.781,40.753318,Auburndale,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92628457295449 40.77198072881979),4,Queens,401,22,36,59,14,QN04669,SW,21 ST,ASTORIA BLVD (27 AV),-73.926286,40.771989,Old Astoria-Hallets Point,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.85315760043848 40.72194873631898),4,Queens,406,29,28,15,6,QN04670,NE,BURNS ST,YELLOWSTONE BLVD,-73.853159,40.721957,Forest Hills,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87499459348773 40.7023387414878),4,Queens,405,30,38,18,7,QN04671,SE,MYRTLE AV,73 PL,-73.874996,40.702347,Highland Park-Cypress Hills Cemeteries (North),X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.84483660487362 40.679949744757444),4,Queens,410,32,23,15,5,QN04672,SW,CROSS BAY BLVD,LIBERTY AV,-73.844838,40.679958,Ozone Park,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.80226161826172 40.69474574043744),4,Queens,412,28,32,14,5,QN04673,NE,SUTPHIN BLVD,SOUTH RD,-73.802263,40.694754,Jamaica,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.80357661642647 40.71710073583648),4,Queens,408,24,25,16,6,QN04674,SW,164 ST,82 RD,-73.803578,40.717109,Pomonok-Electchester-Hillcrest,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.80348361659699 40.71809773508279),4,Queens,408,24,25,16,6,QN04675,NE,164 ST,82 RD,-73.803485,40.718106,Pomonok-Electchester-Hillcrest,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.75972262978993 40.72119673308456),4,Queens,408,23,24,11,5,QN04676,NW,FRANCIS LEWIS BLVD,HILLSIDE AV,-73.759724,40.721205,Jamaica Estates-Holliswood,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.77443962874722 40.66047874605834),4,Queens,413,31,31,10,5,QN04677,NW,ROCKAWAY BLVD,147 AV,-73.774441,40.660487,Springfield Gardens (South)-Brookville,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.72673763970317 40.740922727987694),4,Queens,413,23,26,11,3,QN04678,NE,UNION TURNPIKE,CROSS ISLAND PKWY,-73.726739,40.740931,Bellerose,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.77532962300143 40.74289372964511),4,Queens,408,23,25,16,6,QN04679,SE,FRANCIS LEWIS BLVD,HORACE HARDING EXPWY,-73.775331,40.742902,Cunningham Park,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.75588563303727 40.679915741731676),4,Queens,412,27,29,14,5,QN04681,SW,MERRICK BLVD,PINEVILLE LANE,-73.755887,40.679924,St. Albans,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.91743457612256 40.7710697290996),4,Queens,401,22,34,59,14,QN04682,NW,HOYT AV NORTH,31 ST,-73.917436,40.771078,Astoria (North)-Ditmars-Steinway,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.793591616113 40.778999723002734),4,Queens,407,19,26,11,3,QN04684,NE,UTOPIA PKWY,21 AV,-73.793593,40.779008,Bay Terrace-Clearview,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.81486261182155 40.730702733757724),4,Queens,408,24,27,16,6,QN04685,NE,KISSENA BLVD,71 AV,-73.814864,40.730711,Pomonok-Electchester-Hillcrest,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90016858143653 40.76858672895971),4,Queens,401,22,34,12,14,QN04686,SE,DITMARS BLVD,49 ST,-73.90017,40.768595,Astoria (North)-Ditmars-Steinway,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.84241060503403 40.68982474254321),4,Queens,409,28,38,15,5,QN04687,SE,ATLANTIC AV,102 ST,-73.842412,40.689833,Ozone Park (North),X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.84118260599033 40.69016874215891),4,Queens,409,28,38,15,5,QN04688,SW,ATLANTIC AV,104 ST,-73.841184,40.690177,Ozone Park (North),X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94252956968003 40.75580273308719),4,Queens,401,26,36,59,7,QN04689,SE,40 AV,12 ST,-73.942531,40.755811,Queensbridge-Ravenswood-Dutch Kills,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.84739760108171 40.72886073481756),4,Queens,406,29,28,14,6,QN04690,SE,108 ST,67 AV,-73.847399,40.728869,Forest Hills,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87481959137989 40.756546730377096),4,Queens,403,25,34,13,14,QN04691,SE,NORTHERN BLVD,93 ST,-73.874821,40.756555,Jackson Heights,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.89599658735034 40.700520742003675),4,Queens,405,34,38,12,7,QN04692,SE,DECATUR ST,MYRTLE AV,-73.895998,40.700529,Ridgewood,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.82780160530001 40.76517072699348),4,Queens,407,20,40,16,6,QN04693,SE,UNION ST,35 AV,-73.827803,40.765179,Flushing-Willets Point,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.85658160158509 40.67008474711286),4,Queens,410,32,23,15,5,QN04694,SW,LINDEN BLVD,79 ST,-73.856583,40.670093,Howard Beach-Lindenwood,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.92653457381374 40.77128072906695),4,Queens,401,22,36,59,14,QN04695,SE,21 ST,28 AV,-73.926536,40.771289,Astoria (Central),X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.89677758695699 40.70638974069689),4,Queens,405,30,28,12,7,QN04696,SE,FRESH POND RD,PUTNAM AV,-73.896779,40.706398,Ridgewood,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9210915790272 40.71680373957382),4,Queens,405,30,37,12,7,QN04697,SE,GRAND AV,47 ST,-73.921093,40.716812,Maspeth,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
POINT (-73.88577458946259 40.72185473724374),4,Queens,405,30,30,15,6,QN04698,SW,ELIOT AV,74 ST,-73.885776,40.721863,Middle Village,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.85096060001302 40.73532973369942),4,Queens,406,29,35,15,6,QN04699,SW,108 ST,62 DR,-73.850962,40.735338,Forest Hills,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.83998060420188 40.71995373603945),4,Queens,406,29,28,14,6,QN04700,NW,QUEENS BLVD,72 DR,-73.839982,40.719962,Forest Hills,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91536057988145 40.71840573912557),4,Queens,405,30,37,12,7,QN04701,SW,GRAND AV,54 ST,-73.915362,40.718414,Maspeth,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.79551261766845 40.72438573361389),4,Queens,408,24,25,16,5,QN04702,SE,UNION TURNPIKE,173 ST,-73.795514,40.724394,Pomonok-Electchester-Hillcrest,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.76828463091195 40.66428574437992),4,Queens,413,31,31,10,5,QN04703,SE,FARMERS BLVD,145 DR,-73.768286,40.664294,Springfield Gardens (South)-Brookville,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.80167761771881 40.70211873872286),4,Queens,412,27,32,14,5,QN04704,NE,ARCHER AV,153 ST,-73.801679,40.702127,Jamaica,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.80158561779984 40.70214473830225),4,Queens,412,27,32,14,5,QN04705,NE,ARCHER AV,153 ST,-73.801587,40.702153,Jamaica,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.73115163803722 40.73255473049574),4,Queens,413,23,33,11,3,QN04706,SE,HILLSIDE AV,235 CT,-73.731153,40.732563,Bellerose,X,AREA OF MINIMAL FLOOD HAZARD,
